variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature
SN,none,286749497489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|BdFt,QMD,2028,2.778,34.0,2.778,1.223,true,false,volume_persistent
SN,none,286749576489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2038,2.5,123.0,2.5,1.393,true,false,volume_persistent
SN,none,373713837489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2040,6.195,41.0,6.195,1.512,false,false,structure_densephase
SN,none,494661731126144,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2042,1.493,164.0,1.493,1.138,true,false,volume_persistent
SN,none,494696465126144,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2022,1.026,169.0,1.02,1.026,false,false,structure_densephase
SN,none,564022787126144,6,false,TPA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2038,2.5,197.0,2.5,1.382,true,false,volume_persistent
SN,none,724223422290487,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2044,3.594,215.0,0.525,3.594,true,false,volume_persistent
SN,none,809428940290487,6,false,SDI|CCF|QMD|TCuFt,TCuFt,2045,3.6,9.0,3.125,3.6,true,false,volume_persistent
SN,none,809429057290487,6,false,TPA|BA|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2045,1.724,215.0,1.724,1.555,true,false,volume_persistent
SN,none,164242756010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,1.034,325.0,0.575,1.034,true,false,volume_persistent
SN,none,1830066425290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2049,6.633,92.0,4.348,6.633,false,false,structure_densephase
SN,none,220062883010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt,MCuFt,2024,3.282,32.0,1.987,3.282,false,false,structure_densephase
SN,none,220182660010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt,MCuFt,2027,5.375,114.0,3.774,5.375,false,false,structure_densephase
SN,none,220266303010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,MCuFt,2023,26.923,45.0,5.0,26.923,false,false,structure_densephase
SN,none,220266305010854,6,false,BA|TCuFt|MCuFt|SCuFt|BdFt,BA,2017,1.37,83.0,1.37,1.356,true,false,volume_persistent
SN,none,220420004010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,TCuFt,2026,1.516,42.0,0.957,1.516,true,false,volume_persistent
SN,none,227599868010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,MCuFt,2027,21.711,182.0,4.313,21.711,false,true,structure_densephase
SN,none,227631825010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2034,1.947,40.0,1.562,1.947,true,false,volume_persistent
SN,none,227632513010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2023,6.599,196.0,6.599,4.839,false,false,structure_densephase
SN,none,250137564010854,6,false,TPA|BA|SDI|TCuFt|MCuFt,MCuFt,2034,1.691,50.0,0.578,1.691,true,false,volume_persistent
SN,none,259707981010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2031,1.493,108.0,1.493,1.452,true,false,volume_persistent
SN,none,286748487489998,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2038,1.047,96.0,0.175,1.047,true,false,volume_persistent
SN,none,373713387489998,6,false,TPA|BA|SDI|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2040,3.553,17.0,0.833,3.553,true,false,volume_persistent
SN,none,447839053489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2036,3.972,269.0,3.972,2.054,false,true,structure_densephase
SN,none,494671031126144,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2032,1.509,70.0,0.493,1.509,true,false,volume_persistent
SN,none,564001088126144,6,false,TPA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2042,1.655,320.0,1.053,1.655,true,false,volume_persistent
SN,none,564037113126144,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2038,1.818,245.0,1.818,1.007,true,false,volume_persistent
SN,none,724232079290487,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2044,1.415,287.0,1.22,1.415,true,false,volume_persistent
SN,none,724232195290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2043,1.176,293.0,1.176,1.093,true,false,volume_persistent
SN,none,809428385290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,TopHt,2045,20.0,40.0,20.0,13.333,false,false,structure_densephase
SN,none,942033585290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|BdFt,MCuFt,2040,8.144,197.0,1.613,8.144,false,true,structure_densephase
SN,none,12334843010661,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,3.605,313.0,0.555,3.605,true,false,volume_persistent
SN,none,1584187248290487,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2048,4.105,174.0,0.149,4.105,true,false,volume_persistent
SN,none,1894618762290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2049,5.186,71.0,5.186,1.141,false,false,structure_densephase
SN,none,202387670010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2025,1.07,10.0,0.806,1.07,true,false,volume_persistent
SN,none,202387788010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2025,1.132,113.0,0.806,1.132,true,false,volume_persistent
SN,none,202431496010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2027,1.745,163.0,0.196,1.745,true,false,volume_persistent
SN,none,202454678010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,MCuFt,2018,10.569,200.0,5.824,10.569,false,false,structure_densephase
SN,none,202454918010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,2028,1.282,21.0,1.282,1.029,false,false,structure_densephase
SN,none,202538952010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2029,1.923,6.0,1.923,0.208,false,false,structure_densephase
SN,none,202566608010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|BdFt,BdFt,2020,1.498,13.0,1.064,1.498,true,false,volume_persistent
SN,none,202594112010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2032,2.5,27.0,2.5,0.88,false,false,structure_densephase
SN,none,202648484010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2033,3.617,102.0,0.416,3.617,true,false,volume_persistent
SN,none,202648486010854,6,false,TPA|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2028,2.083,64.0,2.083,0.469,false,true,structure_densephase
SN,none,234990313020004,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,CCF,2023,12.715,490.0,12.715,8.367,false,true,structure_densephase
SN,none,234992167020004,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2038,3.775,347.0,3.775,2.844,false,false,structure_densephase
SN,none,234993922020004,6,false,TPA|BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2037,3.835,411.0,1.786,3.835,true,false,volume_persistent
SN,none,250327739010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2034,2.402,337.0,0.562,2.402,true,false,volume_persistent
SN,none,250339906010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2034,4.734,80.0,0.763,4.734,true,false,volume_persistent
SN,none,257010886010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2035,7.302,96.0,1.695,7.302,true,false,volume_persistent
SN,none,258618555010854,6,false,TPA|SDI|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,1.219,118.0,0.323,1.219,true,false,volume_persistent
SN,none,258618611010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,1.898,174.0,0.352,1.898,true,false,volume_persistent
SN,none,416594371489998,6,false,TPA|BA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2020,3.229,329.0,2.564,3.229,true,false,volume_persistent
SN,none,476716473489998,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2042,2.989,206.0,0.719,2.989,true,false,volume_persistent
SN,none,476716530489998,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2031,1.961,137.0,1.869,1.961,false,false,structure_densephase
SN,none,559294734126144,6,false,TPA|BA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2043,2.257,172.0,0.763,2.257,true,false,volume_persistent
SN,none,202539365010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2029,1.583,97.0,0.244,1.583,true,false,volume_persistent
SN,none,1283719362290487,6,false,TPA|BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2047,2.456,196.0,1.887,2.456,true,false,volume_persistent
SN,none,1283723662290487,6,false,BA|TCuFt|MCuFt,BA,2047,3.704,2.0,3.704,3.509,true,false,volume_persistent
SN,none,202594167010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2032,1.223,147.0,1.176,1.223,true,false,volume_persistent
SN,none,202647920010854,6,false,TPA|BA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2033,8.594,217.0,0.862,8.594,true,false,volume_persistent
SN,none,559300130126144,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2043,6.279,587.0,1.299,6.279,true,false,volume_persistent
SN,none,12345158010661,6,false,TPA|SDI|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2012,2.004,44.0,0.45,2.004,true,false,volume_persistent
SN,none,1584221403290487,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2048,2.616,289.0,0.578,2.616,true,false,volume_persistent
SN,none,1894615987290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2050,3.181,140.0,1.455,3.181,false,false,structure_densephase
SN,none,202387934010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2024,2.021,90.0,0.806,2.021,true,false,volume_persistent
SN,none,202388620010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2024,1.186,209.0,0.217,1.186,true,false,volume_persistent
SN,none,202454833010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2028,1.142,119.0,0.485,1.142,true,false,volume_persistent
SN,none,202593847010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2017,2.381,152.0,2.381,1.273,false,false,structure_densephase
SN,none,202648897010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2033,2.68,281.0,1.19,2.68,false,false,structure_densephase
SN,none,246451037010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2013,1.431,110.0,0.377,1.431,true,false,volume_persistent
SN,none,476713764489998,6,false,TPA|SDI|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2027,2.381,119.0,2.381,1.408,true,false,volume_persistent
SN,none,940904359290487,6,false,TPA|BA|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2045,3.588,357.0,2.5,3.588,false,false,structure_densephase
SN,none,12363395010661,6,false,TPA|BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2012,2.381,74.0,2.381,1.196,true,false,volume_persistent
