variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature
LS,none,1831703445290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,43.724,1286.0,43.724,41.284,false,true,structure_densephase,416.0,849.0
LS,none,226416767010661,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2059,23.374,881.0,23.374,11.441,false,false,structure_densephase,284.0,309.0
LS,none,366610473489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2065,32.828,4178.0,32.828,25.26,false,false,structure_densephase,130.0,583.0
LS,none,499563922126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TCuFt,2047,23.138,1491.0,20.324,23.138,false,true,structure_densephase,640.0,1491.0
LS,none,566123969126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2048,18.252,892.0,18.252,3.131,false,true,structure_densephase,94.0,162.0
LS,none,566133706126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2048,39.489,5332.0,39.489,38.893,false,false,structure_densephase,139.0,1380.0
LS,none,99233639010661,6,false,TPA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,16.768,1363.0,16.768,6.423,false,false,structure_densephase,78.0,51.0
LS,none,1536048239290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2061,105.85,1748.0,105.85,14.742,false,false,structure_densephase,564.0,562.0
LS,none,1803263282290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2042,120.812,8628.0,120.812,95.833,false,false,structure_densephase,1457.0,1089.0
LS,none,1831630549290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,36.797,1367.0,36.797,13.396,false,true,structure_densephase,1367.0,352.0
LS,none,1831641934290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,304.828,6630.0,304.828,58.161,false,true,structure_densephase,6630.0,877.0
LS,none,301162840489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2054,73.684,7710.0,73.684,73.482,false,false,structure_densephase,7710.0,631.0
LS,none,720530944290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|BdFt,TPA,2049,19.008,1115.0,19.008,7.778,false,false,structure_densephase,1115.0,143.0
LS,none,104391660010661,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2046,44.687,471.0,44.687,29.237,false,false,structure_densephase,471.0,425.0
LS,none,1283750106290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2041,146.316,1668.0,146.316,33.341,false,true,structure_densephase,1668.0,874.0
LS,none,1283785484290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2061,181.116,5081.0,181.116,83.187,false,true,structure_densephase,844.0,2140.0
LS,none,1536039376290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2061,16.351,983.0,16.351,7.156,false,false,structure_densephase,216.0,248.0
LS,none,1536040188290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2042,71.058,853.0,71.058,19.847,false,true,structure_densephase,383.0,628.0
LS,none,1536044338290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt,CCF,2031,16.296,1756.0,16.296,1.027,false,true,structure_densephase,1756.0,5.0
LS,none,1536048868290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2052,26.9,499.0,26.9,11.569,false,false,structure_densephase,499.0,497.0
LS,none,1536065011290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt,TPA,2072,18.639,504.0,18.639,6.015,false,false,structure_densephase,504.0,128.0
LS,none,1803278463290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2052,85.294,2673.0,85.294,73.341,false,true,structure_densephase,551.0,1734.0
LS,none,1803293835290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,TCuFt,2043,37.604,465.0,29.487,37.604,false,false,structure_densephase,465.0,443.0
LS,none,1831622800290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SDI,2044,77.707,2077.0,77.707,44.601,false,false,structure_densephase,2077.0,735.0
LS,none,1831652785290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2053,18.577,1803.0,18.577,15.501,false,false,structure_densephase,261.0,356.0
LS,none,499585122126144,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2047,69.031,1519.0,69.031,50.0,false,false,structure_densephase,1519.0,584.0
LS,none,720561068290487,6,false,TPA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2069,19.892,1050.0,19.892,3.499,false,false,structure_densephase,37.0,93.0
LS,none,1695984571290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,15.788,1733.0,15.788,7.734,false,true,structure_densephase,443.0,273.0
